text,length,word_count,has_emoji,all_caps,insult,threat,identity_hate,gender,religion,ethnicity
Have a nice day!,16,4,0,0,0,0,0,0,0,0
Go back to where you came from subhuman,39,8,0,0,0,0,1,0,0,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
heretic 🖕,9,2,1,0,0,0,0,0,1,0
vermin People like you should be banned 💩,41,8,1,0,0,0,1,0,0,0
The weather is lovely today,27,5,0,0,0,0,0,0,0,0
subhuman People like you should be banned 🖕,43,8,1,0,0,0,1,0,0,0
Go back to your country,23,5,0,0,0,0,0,0,0,1
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
kill yourself I'll ruin your life 🤡,35,7,1,0,0,1,0,0,0,0
kill yourself Sleep with one eye open,37,7,0,0,0,1,0,0,0,0
Religious terrorists heretic 🤡,30,4,1,0,0,0,0,0,1,0
Sleep with one eye open I know where you live,45,10,0,0,0,1,0,0,0,0
Go back to your country immigrant trash 😭,41,8,1,0,0,0,0,0,0,1
Have a nice day!,16,4,0,0,0,0,0,0,0,0
Make me a sandwich slut,23,5,0,0,0,0,0,1,0,0
whore,5,1,0,0,0,0,0,1,0,0
The weather is lovely today,27,5,0,0,0,0,0,0,0,0
heret1c c!ltist,15,2,0,0,0,0,0,0,1,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
slut Typical behavior for your gender 🤡,39,7,1,0,0,0,0,1,0,0
Typical behavior for your gender 😂,34,6,1,0,0,0,0,1,0,0
Go b1ck to your country 🤡,25,6,1,0,0,0,0,0,0,1
The weather is lovely today,27,5,0,0,0,0,0,0,0,0
Your god is fake,16,4,0,0,0,0,0,0,1,0
Go back to your country,23,5,0,0,0,0,0,0,0,1
Have a nice day!,16,4,0,0,0,0,0,0,0,0
failure,7,1,0,0,1,0,0,0,0,0
I'll ruin your life Sleep with one eye open,43,9,0,0,0,1,0,0,0,0
Go back to where you came from 🤡,32,8,1,0,0,0,1,0,0,0
slut,4,1,0,0,0,0,0,1,0,0
subhum?n vermin 😭,17,3,1,0,0,0,1,0,0,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
I k1ow whe?e you live,21,5,0,0,0,1,0,0,0,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
Typi!al behavior for your gender Make me a sandwich 💩,53,10,1,0,0,0,0,1,0,0
The weather is lovely today,27,5,0,0,0,0,0,0,0,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
clown failure 😂,15,3,1,0,1,0,0,0,0,0
People like you should be banned subhuman 🖕,43,8,1,0,0,0,1,0,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
worthless fa!lure,17,2,0,0,1,0,0,0,0,0
Absolute waste of oxygen,24,4,0,0,1,0,0,0,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
Sleep with one eye open,23,5,0,0,0,1,0,0,0,0
Go back to your country 💩,25,6,1,0,0,0,0,0,0,1
The weather is lovely today,27,5,0,0,0,0,0,0,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
I know where y!u live 😭,23,6,1,0,0,1,0,0,0,0
Your god is fake Religious terrorists,37,6,0,0,0,0,0,0,1,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
Make me a sandwich whore,24,5,0,0,0,0,0,1,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
vermin People like you should be banned 💩,41,8,1,0,0,0,1,0,0,0
Religious terrorists heretic,28,3,0,0,0,0,0,0,1,0
worthless,9,1,0,0,1,0,0,0,0,0
Absolute waste of oxygen clown 💩,32,6,1,0,1,0,0,0,0,0
The weather is lovely today,27,5,0,0,0,0,0,0,0,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
Typical behavior for your gender Make me a sandwich,51,9,0,0,0,0,0,1,0,0
whore 🖕,7,2,1,0,0,0,0,1,0,0
Sleep with one eye open,23,5,0,0,0,1,0,0,0,0
Go back to your country immigrant tra?h,39,7,0,0,0,0,0,0,0,1
Great job on the project!,25,5,0,0,0,0,0,0,0,0
immigrant trash Go back to your country 💩,41,8,1,0,0,0,0,0,0,1
People like you should be banned Go back to where you came from 🖕,65,14,1,0,0,0,1,0,0,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
slut Typical behavior for your gender 😂,39,7,1,0,0,0,0,1,0,0
immigrant trash Go back to your country,39,7,0,0,0,0,0,0,0,1
whore Make me a sandwich,24,5,0,0,0,0,0,1,0,0
Make me a sandwich,18,4,0,0,0,0,0,1,0,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
immigrant trash Go back to your country,39,7,0,0,0,0,0,0,0,1
Great job on the project!,25,5,0,0,0,0,0,0,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
The weather is lovely today,27,5,0,0,0,0,0,0,0,0
culti1t,7,1,0,0,0,0,0,0,1,0
Braindead moron Absolute waste of oxygen 😭,42,7,1,0,1,0,0,0,0,0
Your existence is a mistake,27,5,0,0,1,0,0,0,0,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
Your existence is a mistake,27,5,0,0,1,0,0,0,0,0
Your god is fake 🖕,18,5,1,0,0,0,0,0,1,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
I know where you live,21,5,0,0,0,1,0,0,0,0
The weather is lovely today,27,5,0,0,0,0,0,0,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
worthless 💩,11,2,1,0,1,0,0,0,0,0
Religious terrorists 😂,22,3,1,0,0,0,0,0,1,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
Absolute waste of oxygen clown,30,5,0,0,1,0,0,0,0,0
Go back to your country immigrant trash 💩,41,8,1,0,0,0,0,0,0,1
Great job on the project!,25,5,0,0,0,0,0,0,0,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
heretic Y1ur god is f!ke 💩,26,6,1,0,0,0,0,0,1,0
People like you should be banned subhuman,41,7,0,0,0,0,1,0,0,0
heretic Your god is fa!e 💩,26,6,1,0,0,0,0,0,1,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
Your existence is a mistake,27,5,0,0,1,0,0,0,0,0
You're a pathetic loser clown 💩,31,6,1,0,1,0,0,0,0,0
Go back to where you came from 😂,32,8,1,0,0,0,1,0,0,0
failure,7,1,0,0,1,0,0,0,0,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
Go back to your country immigrant trash,39,7,0,0,0,0,0,0,0,1
The weather is lovely today,27,5,0,0,0,0,0,0,0,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
Braindead moron You're a pathetic loser,39,6,0,0,1,0,0,0,0,0
Religious terrorists,20,2,0,0,0,0,0,0,1,0
vermin 😭,8,2,1,0,0,0,1,0,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
failure Braindead moron 🤡,25,4,1,0,1,0,0,0,0,0
Sleep with one eye open I know where you live 🤡,47,11,1,0,0,1,0,0,0,0
cultist Religious terrorists 😭,30,4,1,0,0,0,0,0,1,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
c!own,5,1,0,0,1,0,0,0,0,0
heretic Your god is fake,24,5,0,0,0,0,0,0,1,0
Go back to your count!y immigrant trash 🖕,41,8,1,0,0,0,0,0,0,1
The weather is lovely today,27,5,0,0,0,0,0,0,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
cultist 💩,9,2,1,0,0,0,0,0,1,0
kill yourself,13,2,0,0,0,1,0,0,0,0
heretic cultist 😂,17,3,1,0,0,0,0,0,1,0
Your existence is a mi!take,27,5,0,0,1,0,0,0,0,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
heretic,7,1,0,0,0,0,0,0,1,0
The weather is lovely today,27,5,0,0,0,0,0,0,0,0
Typical behavior for your gender whore 🖕,40,7,1,0,0,0,0,1,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
Your god is fake,16,4,0,0,0,0,0,0,1,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
immigrant trash Go back to your country 😂,41,8,1,0,0,0,0,0,0,1
People like you should be banned vermin 🖕,41,8,1,0,0,0,1,0,0,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
The weather is lovely today,27,5,0,0,0,0,0,0,0,0
cultist Your god is fake 🤡,26,6,1,0,0,0,0,0,1,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
whore,5,1,0,0,0,0,0,1,0,0
Go back to your country immigrant trash,39,7,0,0,0,0,0,0,0,1
People like you should be banned subhuman,41,7,0,0,0,0,1,0,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
immigrant trash 🖕,17,3,1,0,0,0,0,0,0,1
Great job on the project!,25,5,0,0,0,0,0,0,0,0
The weather is lovely today,27,5,0,0,0,0,0,0,0,0
Your existence is a mistake,27,5,0,0,1,0,0,0,0,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
clown 💩,7,2,1,0,1,0,0,0,0,0
immigrant trash Go back to your country,39,7,0,0,0,0,0,0,0,1
Great job on the project!,25,5,0,0,0,0,0,0,0,0
Go back to where you came from People like you should be banned,63,13,0,0,0,0,1,0,0,0
Your existence is a mistake,27,5,0,0,1,0,0,0,0,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
Make me a sandwich 🖕,20,5,1,0,0,0,0,1,0,0
clown Absolute waste of oxygen,30,5,0,0,1,0,0,0,0,0
Typical behavior for your gender Make me a sandwich,51,9,0,0,0,0,0,1,0,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
Go ba?k to y?ur count1y immigrant trash,39,7,0,0,0,0,0,0,0,1
The weather is lovely today,27,5,0,0,0,0,0,0,0,0
Go back to your country immigrant trash,39,7,0,0,0,0,0,0,0,1
The weather is lovely today,27,5,0,0,0,0,0,0,0,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
The weather is lovely today,27,5,0,0,0,0,0,0,0,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
Sleep with one eye open,23,5,0,0,0,1,0,0,0,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
Go back to where you came from 😂,32,8,1,0,0,0,1,0,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
Your god is fake cultist 🖕,26,6,1,0,0,0,0,0,1,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
Your god is fake 😂,18,5,1,0,0,0,0,0,1,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
vermin Go back to whe?e you ca?e from,37,8,0,0,0,0,1,0,0,0
Your god is fake 😭,18,5,1,0,0,0,0,0,1,0
Make me a sandwich whore,24,5,0,0,0,0,0,1,0,0
kill yourself Sleep with one eye open 😂,39,8,1,0,0,1,0,0,0,0
The weather is lovely today,27,5,0,0,0,0,0,0,0,0
The weather is lovely today,27,5,0,0,0,0,0,0,0,0
People like you should be banned vermin,39,7,0,0,0,0,1,0,0,0
Your exist!nce is a mistake 😭,29,6,1,0,1,0,0,0,0,0
People like you should be banned subhuman,41,7,0,0,0,0,1,0,0,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
vermin 🖕,8,2,1,0,0,0,1,0,0,0
Go back to your country immigrant trash,39,7,0,0,0,0,0,0,0,1
kill yourself I'll ruin your life 🤡,35,7,1,0,0,1,0,0,0,0
Typical behavior for your gender 🤡,34,6,1,0,0,0,0,1,0,0
slut 😭,6,2,1,0,0,0,0,1,0,0
Go back to your country immigrant trash,39,7,0,0,0,0,0,0,0,1
Braindead moron,15,2,0,0,1,0,0,0,0,0
I know where you live,21,5,0,0,0,1,0,0,0,0
People like you should be banned Go back to where you came fr!m 😭,65,14,1,0,0,0,1,0,0,0
Your god is fake,16,4,0,0,0,0,0,0,1,0
Go back to your country immigrant trash,39,7,0,0,0,0,0,0,0,1
Make me a sandwich 💩,20,5,1,0,0,0,0,1,0,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
Go ba?k to your cou!try 🖕,25,6,1,0,0,0,0,0,0,1
worthless Braindead moron 🤡,27,4,1,0,1,0,0,0,0,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
sl!t Make me a sand1ich 🤡,25,6,1,0,0,0,0,1,0,0
The weather is lovely today,27,5,0,0,0,0,0,0,0,0
The weather is lovely today,27,5,0,0,0,0,0,0,0,0
cultist heretic 😂,17,3,1,0,0,0,0,0,1,0
Sleep with one eye open kill yourself 😭,39,8,1,0,0,1,0,0,0,0
immigrant trash 😭,17,3,1,0,0,0,0,0,0,1
clown Your existence is a mistake,33,6,0,0,1,0,0,0,0,0
Sleep with one eye open,23,5,0,0,0,1,0,0,0,0
vermin 🤡,8,2,1,0,0,0,1,0,0,0
The weather is lovely today,27,5,0,0,0,0,0,0,0,0
Go ba?k to yo!r country,23,5,0,0,0,0,0,0,0,1
heretic Religious terrorists,28,3,0,0,0,0,0,0,1,0
immigrant trash Go back to your country,39,7,0,0,0,0,0,0,0,1
People like you sh?uld be banned 🤡,34,7,1,0,0,0,1,0,0,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
subhuman,8,1,0,0,0,0,1,0,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
cultist 😭,9,2,1,0,0,0,0,0,1,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
worthless You're a pathetic loser 😂,35,6,1,0,1,0,0,0,0,0
immigrant t?ash,15,2,0,0,0,0,0,0,0,1
The weather is lovely today,27,5,0,0,0,0,0,0,0,0
Religious terrorists Your god is fake 😂,39,7,1,0,0,0,0,0,1,0
Make me a sandwich 😭,20,5,1,0,0,0,0,1,0,0
The weather is lovely today,27,5,0,0,0,0,0,0,0,0
The weather is lovely today,27,5,0,0,0,0,0,0,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
kill yourself,13,2,0,0,0,1,0,0,0,0
whore slut,10,2,0,0,0,0,0,1,0,0
heretic Religious terrorists,28,3,0,0,0,0,0,0,1,0
Make me a sandwich whore,24,5,0,0,0,0,0,1,0,0
Absolute waste of oxygen,24,4,0,0,1,0,0,0,0,0
Go back to where you came from,30,7,0,0,0,0,1,0,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
I know where you live Sleep with one eye open 💩,47,11,1,0,0,1,0,0,0,0
slut whore 😂,12,3,1,0,0,0,0,1,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
Sleep with one eye open 😂,25,6,1,0,0,1,0,0,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
The weather is lovely today,27,5,0,0,0,0,0,0,0,0
I know where you live Sleep with one eye open 😂,47,11,1,0,0,1,0,0,0,0
immigrant trash Go ba!k to your country 🖕,41,8,1,0,0,0,0,0,0,1
Absolute waste of oxygen,24,4,0,0,1,0,0,0,0,0
kill yourself I kn?w where y!u live 🖕,37,8,1,0,0,1,0,0,0,0
Go back to y!ur country immigrant trash,39,7,0,0,0,0,0,0,0,1
Your g!d is fake cultist 😭,26,6,1,0,0,0,0,0,1,0
vermin,6,1,0,0,0,0,1,0,0,0
The weather is lovely today,27,5,0,0,0,0,0,0,0,0
failure 🤡,9,2,1,0,1,0,0,0,0,0
heretic cultist,15,2,0,0,0,0,0,0,1,0
Religious terrorists 😂,22,3,1,0,0,0,0,0,1,0
Sleep with one eye open I know where you live 💩,47,11,1,0,0,1,0,0,0,0
slut,4,1,0,0,0,0,0,1,0,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
Sleep with one eye open I know where you live,45,10,0,0,0,1,0,0,0,0
Braindead moron clown,21,3,0,0,1,0,0,0,0,0
whore slut,10,2,0,0,0,0,0,1,0,0
clown 😂,7,2,1,0,1,0,0,0,0,0
immigrant trash Go back to your country,39,7,0,0,0,0,0,0,0,1
cultist,7,1,0,0,0,0,0,0,1,0
Your god is fake heretic,24,5,0,0,0,0,0,0,1,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
failure wort?less 😂,19,3,1,0,1,0,0,0,0,0
s?bhuman,8,1,0,0,0,0,1,0,0,0
kill yourself,13,2,0,0,0,1,0,0,0,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
cultist heretic 😂,17,3,1,0,0,0,0,0,1,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
c1ltist,7,1,0,0,0,0,0,0,1,0
Your e!istence is a mistake You're a pathetic l1ser 😭,53,10,1,0,1,0,0,0,0,0
Absolute waste of oxygen You're a pathetic loser 😂,50,9,1,0,1,0,0,0,0,0
Braindead moron,15,2,0,0,1,0,0,0,0,0
whore 😭,7,2,1,0,0,0,0,1,0,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
Religious terrori?ts here!ic,28,3,0,0,0,0,0,0,1,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
vermin Go ba?k to where y1u came from,37,8,0,0,0,0,1,0,0,0
slut whore,10,2,0,0,0,0,0,1,0,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
immigrant trash Go back to your country,39,7,0,0,0,0,0,0,0,1
slut,4,1,0,0,0,0,0,1,0,0
cultist,7,1,0,0,0,0,0,0,1,0
immigrant trash Go back to your country,39,7,0,0,0,0,0,0,0,1
The weather is lovely today,27,5,0,0,0,0,0,0,0,0
Religious terrorists Your god is fake,37,6,0,0,0,0,0,0,1,0
Religious terrorists,20,2,0,0,0,0,0,0,1,0
Go back to your country immigrant trash 😭,41,8,1,0,0,0,0,0,0,1
Go back to your country immigrant trash 💩,41,8,1,0,0,0,0,0,0,1
Sleep with one eye open 🖕,25,6,1,0,0,1,0,0,0,0
I know where you live 💩,23,6,1,0,0,1,0,0,0,0
cultist heretic,15,2,0,0,0,0,0,0,1,0
immigrant trash Go back to your country,39,7,0,0,0,0,0,0,0,1
Have a nice day!,16,4,0,0,0,0,0,0,0,0
slut 🤡,6,2,1,0,0,0,0,1,0,0
immigrant trash Go back to your country,39,7,0,0,0,0,0,0,0,1
Sleep with one eye open 😂,25,6,1,0,0,1,0,0,0,0
heretic Your god is fake 🖕,26,6,1,0,0,0,0,0,1,0
slut,4,1,0,0,0,0,0,1,0,0
Your god is fake cultist,24,5,0,0,0,0,0,0,1,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
The weather is lovely today,27,5,0,0,0,0,0,0,0,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
The weather is lovely today,27,5,0,0,0,0,0,0,0,0
You're a pathetic loser,23,4,0,0,1,0,0,0,0,0
The weather is lovely today,27,5,0,0,0,0,0,0,0,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
Sleep with o1e e?e open,23,5,0,0,0,1,0,0,0,0
kill yourself I'll ruin your life,33,6,0,0,0,1,0,0,0,0
Typical behavior for your gender slut,37,6,0,0,0,0,0,1,0,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
Your existence is a mistake clown,33,6,0,0,1,0,0,0,0,0
Your existence is a mistake Braindead moron 💩,45,8,1,0,1,0,0,0,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
Make me a sandwich Typical behavior for your gender,51,9,0,0,0,0,0,1,0,0
immigrant trash 💩,17,3,1,0,0,0,0,0,0,1
Go back to your country 🤡,25,6,1,0,0,0,0,0,0,1
I know where you live I'll ruin your life 😂,43,10,1,0,0,1,0,0,0,0
Make me a sandwich 🖕,20,5,1,0,0,0,0,1,0,0
worthless 😭,11,2,1,0,1,0,0,0,0,0
I know where you live kill yourself,35,7,0,0,0,1,0,0,0,0
slut whore 🖕,12,3,1,0,0,0,0,1,0,0
I'll ruin your life 🖕,21,5,1,0,0,1,0,0,0,0
Religious terrorists 🖕,22,3,1,0,0,0,0,0,1,0
Go back to your country immig!ant trash,39,7,0,0,0,0,0,0,0,1
immigrant trash 💩,17,3,1,0,0,0,0,0,0,1
Have a nice day!,16,4,0,0,0,0,0,0,0,0
whore,5,1,0,0,0,0,0,1,0,0
clown You're a pathetic loser,29,5,0,0,1,0,0,0,0,0
I'?l ruin your life 💩,21,5,1,0,0,1,0,0,0,0
whore 💩,7,2,1,0,0,0,0,1,0,0
T!pical behavi!r for your gender 😭,34,6,1,0,0,0,0,1,0,0
Typical behavior for your gender,32,5,0,0,0,0,0,1,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
I'll ruin your life,19,4,0,0,0,1,0,0,0,0
slut 💩,6,2,1,0,0,0,0,1,0,0
immigrant trash,15,2,0,0,0,0,0,0,0,1
Great job on the project!,25,5,0,0,0,0,0,0,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
worthless Your existence is a mistake,37,6,0,0,1,0,0,0,0,0
Braindead moron Your existence is a mistake,43,7,0,0,1,0,0,0,0,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
vermin People like you should be banned 💩,41,8,1,0,0,0,1,0,0,0
subhuman Go back to where you came from,39,8,0,0,0,0,1,0,0,0
vermin,6,1,0,0,0,0,1,0,0,0
Religious terrorists Your god is fake 💩,39,7,1,0,0,0,0,0,1,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
kill yourself,13,2,0,0,0,1,0,0,0,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
heretic cultist,15,2,0,0,0,0,0,0,1,0
I know whe!e you live kill yourself,35,7,0,0,0,1,0,0,0,0
Your g1d is fake,16,4,0,0,0,0,0,0,1,0
Make me a sandwich whore,24,5,0,0,0,0,0,1,0,0
vermin Go back to where you came from,37,8,0,0,0,0,1,0,0,0
Braindead moron You're a pathetic loser,39,6,0,0,1,0,0,0,0,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
I know where you live,21,5,0,0,0,1,0,0,0,0
Go back to where you came from People like you should be banned 🤡,65,14,1,0,0,0,1,0,0,0
kill yourself,13,2,0,0,0,1,0,0,0,0
heretic Religious terrorists 😂,30,4,1,0,0,0,0,0,1,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
Make me a sandwich 💩,20,5,1,0,0,0,0,1,0,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
Your existence is a mistake,27,5,0,0,1,0,0,0,0,0
failure 😭,9,2,1,0,1,0,0,0,0,0
kill your?elf I'll ruin yo!r life,33,6,0,0,0,1,0,0,0,0
The weather is lovely today,27,5,0,0,0,0,0,0,0,0
S?eep with one eye open,23,5,0,0,0,1,0,0,0,0
cultist 💩,9,2,1,0,0,0,0,0,1,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
Your existence is a mistake Absolute waste of oxygen,52,9,0,0,1,0,0,0,0,0
failure You're a pathetic loser 🖕,33,6,1,0,1,0,0,0,0,0
Go back to your country immigrant tra?h 💩,41,8,1,0,0,0,0,0,0,1
Go back to your country immigrant trash,39,7,0,0,0,0,0,0,0,1
Make me a sandwich whore,24,5,0,0,0,0,0,1,0,0
Go back to your country immigrant trash 🖕,41,8,1,0,0,0,0,0,0,1
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
Your god is fake heretic 💩,26,6,1,0,0,0,0,0,1,0
The weather is lovely today,27,5,0,0,0,0,0,0,0,0
failure,7,1,0,0,1,0,0,0,0,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
vermin People like you should be ban1ed,39,7,0,0,0,0,1,0,0,0
The weather is lovely today,27,5,0,0,0,0,0,0,0,0
The weather is lovely today,27,5,0,0,0,0,0,0,0,0
The weather is lovely today,27,5,0,0,0,0,0,0,0,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
slut Make me a sandwich 🖕,25,6,1,0,0,0,0,1,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
kill yourself,13,2,0,0,0,1,0,0,0,0
Sleep with one eye open I'll ruin your life,43,9,0,0,0,1,0,0,0,0
Sleep with one eye open I know where you live,45,10,0,0,0,1,0,0,0,0
Religious terror?sts 🖕,22,3,1,0,0,0,0,0,1,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
immigrant trash 💩,17,3,1,0,0,0,0,0,0,1
slut,4,1,0,0,0,0,0,1,0,0
Relig1ous terrorists heretic,28,3,0,0,0,0,0,0,1,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
I know where y?u l!ve,21,5,0,0,0,1,0,0,0,0
People like you should be banned subhuman 🖕,43,8,1,0,0,0,1,0,0,0
I know where you live kill yourself 💩,37,8,1,0,0,1,0,0,0,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
Go back to your country,23,5,0,0,0,0,0,0,0,1
The weather is lovely today,27,5,0,0,0,0,0,0,0,0
Sleep with one eye open I'll ruin your life,43,9,0,0,0,1,0,0,0,0
Sleep with one eye open I know where you live,45,10,0,0,0,1,0,0,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
immigrant trash Go back to your country 💩,41,8,1,0,0,0,0,0,0,1
Have a nice day!,16,4,0,0,0,0,0,0,0,0
clown worthless,15,2,0,0,1,0,0,0,0,0
The weather is lovely today,27,5,0,0,0,0,0,0,0,0
immigrant trash,15,2,0,0,0,0,0,0,0,1
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
Absolute waste of oxygen You're a pathetic loser,48,8,0,0,1,0,0,0,0,0
immigrant trash 🤡,17,3,1,0,0,0,0,0,0,1
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
The weather is lovely today,27,5,0,0,0,0,0,0,0,0
Religious terrorists heretic,28,3,0,0,0,0,0,0,1,0
slut,4,1,0,0,0,0,0,1,0,0
Braindead moron clown,21,3,0,0,1,0,0,0,0,0
Sleep with one eye open I know where you live,45,10,0,0,0,1,0,0,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
ve1min,6,1,0,0,0,0,1,0,0,0
immigrant trash,15,2,0,0,0,0,0,0,0,1
immigrant trash Go back to your country 💩,41,8,1,0,0,0,0,0,0,1
Sleep with one eye open I'll ruin your life,43,9,0,0,0,1,0,0,0,0
You're a pathetic loser 🖕,25,5,1,0,1,0,0,0,0,0
kill you!self,13,2,0,0,0,1,0,0,0,0
cultist 💩,9,2,1,0,0,0,0,0,1,0
subhuman 😂,10,2,1,0,0,0,1,0,0,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
Go back to your country imm?grant trash 💩,41,8,1,0,0,0,0,0,0,1
Have a nice day!,16,4,0,0,0,0,0,0,0,0
Your existence is a mistake,27,5,0,0,1,0,0,0,0,0
subhuman People like you should be banned 🤡,43,8,1,0,0,0,1,0,0,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
